equivalence_group_id,representative_record_id,member_count,provenance_sources,member_record_ids,vampire_statuses,eprover_statuses,twee_complete_statuses,theorem_any,counter_satisfiable_any,scientific_conflict
exact_63e8a6cd79835fbe,alps4141::alps_23506c54fa12_to_Equation2,1,alps4141,alps4141::alps_23506c54fa12_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_0966e3172eca08e0,alps4141::alps_24c58f8b4c2e_to_Equation2,1,alps4141,alps4141::alps_24c58f8b4c2e_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_5007ccc95ae81809,alps4141::alps_db0d3d77a44a_to_Equation2,1,alps4141,alps4141::alps_db0d3d77a44a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_0004cd2dfd52ed4c,alps4141::alps_78c11d64a0cc_to_Equation2,1,alps4141,alps4141::alps_78c11d64a0cc_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_4d7a2018d754df3d,alps4141::alps_8052a4673d40_to_Equation2,1,alps4141,alps4141::alps_8052a4673d40_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_ff3860515e9123ac,alps4141::alps_cd0b5622a634_to_Equation2,1,alps4141,alps4141::alps_cd0b5622a634_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_6aa5f7c39c48a15a,alps4141::alps_e4b1caedb025_to_Equation2,1,alps4141,alps4141::alps_e4b1caedb025_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_78b17926c379eaf7,alps4141::alps_299936a16cbf_to_Equation2,1,alps4141,alps4141::alps_299936a16cbf_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_35d04b1aab6ae27f,alps4141::alps_0506aeb99cc6_to_Equation2,1,alps4141,alps4141::alps_0506aeb99cc6_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_75feee0f13525d7c,alps4141::alps_3c7442098687_to_Equation2,1,alps4141,alps4141::alps_3c7442098687_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_bcf68855d0badc73,alps4141::alps_332d495ea054_to_Equation2,1,alps4141,alps4141::alps_332d495ea054_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_001efc790fa2d4de,alps4141::alps_1f9099634a14_to_Equation2,1,alps4141,alps4141::alps_1f9099634a14_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_763088836a3318b2,alps4141::alps_0e40cbd46ad5_to_Equation2,1,alps4141,alps4141::alps_0e40cbd46ad5_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_b52ab85b1e6358bf,alps4141::alps_fdaa4e1fb0f2_to_Equation2,1,alps4141,alps4141::alps_fdaa4e1fb0f2_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_738cc30015fab98a,alps4141::alps_0529a2c9fe3b_to_Equation2,1,alps4141,alps4141::alps_0529a2c9fe3b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_c1567b1771943383,alps4141::alps_3cb522dcec2e_to_Equation2,1,alps4141,alps4141::alps_3cb522dcec2e_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_57a85c2ef8f08601,alps4141::alps_e59e6de3fd80_to_Equation2,1,alps4141,alps4141::alps_e59e6de3fd80_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_0daa62605f9030f3,alps4141::alps_719c9e40d23b_to_Equation2,1,alps4141,alps4141::alps_719c9e40d23b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_43efb476033f256f,alps4141::alps_aaa9a0af8e86_to_Equation2,1,alps4141,alps4141::alps_aaa9a0af8e86_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_d1e3e44937d3ad50,alps4141::alps_90b24c42357b_to_Equation2,1,alps4141,alps4141::alps_90b24c42357b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_f1615b69c661c3a4,alps4141::alps_999577ae9e8d_to_Equation2,1,alps4141,alps4141::alps_999577ae9e8d_to_Equation2,theorem,resource_exhausted,theorem,True,False,False
exact_97bf49dab295b62b,alps4141::alps_6285b27d36df_to_Equation2,1,alps4141,alps4141::alps_6285b27d36df_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_574f3ea5fd5b9e45,alps4141::alps_2ccc99ccc5a9_to_Equation2,1,alps4141,alps4141::alps_2ccc99ccc5a9_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_5ee758949ed64740,alps4141::alps_fe79c1dc7999_to_Equation2,1,alps4141,alps4141::alps_fe79c1dc7999_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_a3b5a99e1a6dd9f7,alps4141::alps_4d539d9e4790_to_Equation2,1,alps4141,alps4141::alps_4d539d9e4790_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_2caa32aa3a9217bf,alps4141::alps_e42071a7a7ce_to_Equation2,1,alps4141,alps4141::alps_e42071a7a7ce_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_eaf739f01014970e,alps4141::alps_12b6910627f8_to_Equation2,1,alps4141,alps4141::alps_12b6910627f8_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_a530419ae22cd866,alps4141::alps_9bed69f7afad_to_Equation2,1,alps4141,alps4141::alps_9bed69f7afad_to_Equation2,resource_exhausted,theorem,theorem,True,False,False
exact_00cfad3ea42c39d3,alps4141::alps_b4e3db8a0428_to_Equation2,1,alps4141,alps4141::alps_b4e3db8a0428_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_bef0352d5c3b75e2,alps4141::alps_89ded59e2486_to_Equation2,1,alps4141,alps4141::alps_89ded59e2486_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_b603bb02c0fdaf13,alps4141::alps_d3ac389db550_to_Equation2,1,alps4141,alps4141::alps_d3ac389db550_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_f0dabcd9a9341ca6,alps4141::alps_3f3653926a5d_to_Equation2,1,alps4141,alps4141::alps_3f3653926a5d_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_450bb2eddf119b6f,alps4141::alps_bb9f823fac9c_to_Equation2,1,alps4141,alps4141::alps_bb9f823fac9c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_8b08e855093881ec,alps4141::alps_810d1f1b1616_to_Equation2,1,alps4141,alps4141::alps_810d1f1b1616_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_e7a936ef17a5e569,alps4141::alps_9f2748c4422b_to_Equation2,1,alps4141,alps4141::alps_9f2748c4422b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_f4b1f6e9c29d4a9a,alps4141::alps_358660e19595_to_Equation2,1,alps4141,alps4141::alps_358660e19595_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_c3d4618bb6a164ff,alps4141::alps_ab317517b756_to_Equation2,1,alps4141,alps4141::alps_ab317517b756_to_Equation2,resource_exhausted,theorem,resource_exhausted,True,False,False
exact_54c4ba94f2467652,alps4141::alps_ee83dfb837a2_to_Equation2,1,alps4141,alps4141::alps_ee83dfb837a2_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_aceaf9af7ca55c04,alps4141::alps_93f6c0da4ca1_to_Equation2,1,alps4141,alps4141::alps_93f6c0da4ca1_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_2eaa362dc950100e,alps4141::alps_402de3b736b8_to_Equation2,1,alps4141,alps4141::alps_402de3b736b8_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_ca9d3df49896e921,alps4141::alps_c977d5069437_to_Equation2,1,alps4141,alps4141::alps_c977d5069437_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_9cc601b66d95bb3f,alps4141::alps_4f0e6016989b_to_Equation2,1,alps4141,alps4141::alps_4f0e6016989b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_0a691fd91748fcb1,alps4141::alps_4465e4a8826a_to_Equation2,1,alps4141,alps4141::alps_4465e4a8826a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_2addc59998905917,alps4141::alps_17e729ad1c3a_to_Equation2,1,alps4141,alps4141::alps_17e729ad1c3a_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_43d7582e3a7225db,alps4141::alps_72e1f5460530_to_Equation2,1,alps4141,alps4141::alps_72e1f5460530_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_22c57bdd996496eb,alps4141::alps_37290525a4d6_to_Equation2,1,alps4141,alps4141::alps_37290525a4d6_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_622d50544446a5a8,alps4141::alps_a82f7ef94fa6_to_Equation2,1,alps4141,alps4141::alps_a82f7ef94fa6_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_ec1bf8b6aea98e55,alps4141::alps_45b9218bfe64_to_Equation2,1,alps4141,alps4141::alps_45b9218bfe64_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_294c706100b7c628,alps4141::alps_9f3a82631d0a_to_Equation2,1,alps4141,alps4141::alps_9f3a82631d0a_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_7fe8a8c502ef4a42,alps4141::alps_fbe5a8a6811f_to_Equation2,1,alps4141,alps4141::alps_fbe5a8a6811f_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_f6893a0f47e12787,alps4141::alps_1e9590bf6dbb_to_Equation2,1,alps4141,alps4141::alps_1e9590bf6dbb_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_377fdee6f6067991,alps4141::alps_ca58dc0647e2_to_Equation2,1,alps4141,alps4141::alps_ca58dc0647e2_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_a86bdb214716236d,alps4141::alps_62842786bbe1_to_Equation2,1,alps4141,alps4141::alps_62842786bbe1_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_8c0410db1fc9d8ed,alps4141::alps_b811c2eae27d_to_Equation2,1,alps4141,alps4141::alps_b811c2eae27d_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_36470249a6b0f744,alps4141::alps_dc0b07519d84_to_Equation2,1,alps4141,alps4141::alps_dc0b07519d84_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_0988c531dfaa3c49,alps4141::alps_992ad2b3613f_to_Equation2,1,alps4141,alps4141::alps_992ad2b3613f_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_77f2cd221c594e48,alps4141::alps_9ea4ed52f024_to_Equation2,1,alps4141,alps4141::alps_9ea4ed52f024_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_6350f36823be9c82,alps4141::alps_82e44ee11f61_to_Equation2,1,alps4141,alps4141::alps_82e44ee11f61_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_dfc33deb10ea86f5,alps4141::alps_ac8fadd3388b_to_Equation2,1,alps4141,alps4141::alps_ac8fadd3388b_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_48bd53bb6c52acc5,alps4141::alps_5e8d7decf81b_to_Equation2,1,alps4141,alps4141::alps_5e8d7decf81b_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_b9c72b51c0ae0494,alps4141::alps_22515697cc6b_to_Equation2,1,alps4141,alps4141::alps_22515697cc6b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_d7644e60691656c0,alps4141::alps_1fdc084df7be_to_Equation2,1,alps4141,alps4141::alps_1fdc084df7be_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_6bd6e9a1cf2ee148,alps4141::alps_5123fa15f632_to_Equation2,1,alps4141,alps4141::alps_5123fa15f632_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_89047936a3bb68b7,alps4141::alps_1a3db0f49896_to_Equation2,1,alps4141,alps4141::alps_1a3db0f49896_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_271672ba6c00b756,alps4141::alps_1327b8b932cd_to_Equation2,1,alps4141,alps4141::alps_1327b8b932cd_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_3c7ff6f12e615574,alps4141::alps_dfa46f1defcf_to_Equation2,1,alps4141,alps4141::alps_dfa46f1defcf_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_232ff41152f1f834,alps4141::alps_045cef1b920b_to_Equation2,1,alps4141,alps4141::alps_045cef1b920b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_4d81de375ce293ec,alps4141::alps_b68d3d4e8bed_to_Equation2,1,alps4141,alps4141::alps_b68d3d4e8bed_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_e451989243e8c65f,alps4141::alps_0482b4a2e3a0_to_Equation2,1,alps4141,alps4141::alps_0482b4a2e3a0_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_fcbe3c6baec31128,alps4141::alps_c5bbe4e82753_to_Equation2,1,alps4141,alps4141::alps_c5bbe4e82753_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_28c7b2aa16a87e2e,alps4141::alps_6c835d50a320_to_Equation2,1,alps4141,alps4141::alps_6c835d50a320_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_0f6ee065748a6335,alps4141::alps_77383748b78b_to_Equation2,1,alps4141,alps4141::alps_77383748b78b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_ace9988b23247fd6,alps4141::alps_e4f61ff7cbda_to_Equation2,1,alps4141,alps4141::alps_e4f61ff7cbda_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_76d61591a59b6727,alps4141::alps_62ae352640a0_to_Equation2,1,alps4141,alps4141::alps_62ae352640a0_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_ae6ed57a9d3d65c7,alps4141::alps_88e2f1b54a5b_to_Equation2,1,alps4141,alps4141::alps_88e2f1b54a5b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_25ab088a99e1c42e,alps4141::alps_6d1633d95725_to_Equation2,1,alps4141,alps4141::alps_6d1633d95725_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_80bede7fe4301bf9,alps4141::alps_0fe3bd2f0c52_to_Equation2,1,alps4141,alps4141::alps_0fe3bd2f0c52_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_eaec4eca76fc8ae7,alps4141::alps_2e45e03cee00_to_Equation2,1,alps4141,alps4141::alps_2e45e03cee00_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_e5d3303b1da6c5a7,alps4141::alps_eda6fa906f2e_to_Equation2,1,alps4141,alps4141::alps_eda6fa906f2e_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_0dc0e3b41665a0ed,alps4141::alps_e4c8a0d63626_to_Equation2,1,alps4141,alps4141::alps_e4c8a0d63626_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_fc8be5677f18ab7d,alps4141::alps_f3ce6b551587_to_Equation2,1,alps4141,alps4141::alps_f3ce6b551587_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_d0c53fb38ab395e6,alps4141::alps_c288118f3516_to_Equation2,1,alps4141,alps4141::alps_c288118f3516_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_08ecf1a4c5101f60,alps4141::alps_6e70e4849e94_to_Equation2,1,alps4141,alps4141::alps_6e70e4849e94_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_d8078e98326b9b45,alps4141::alps_23c0373ac0be_to_Equation2,1,alps4141,alps4141::alps_23c0373ac0be_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_b644a5136f8a5a1e,alps4141::alps_dd615f942c2b_to_Equation2,1,alps4141,alps4141::alps_dd615f942c2b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_9079e1cd5621b055,alps4141::alps_2519fff9389b_to_Equation2,1,alps4141,alps4141::alps_2519fff9389b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_dc784c3ff4ed46b4,alps4141::alps_8f74aa9601e1_to_Equation2,1,alps4141,alps4141::alps_8f74aa9601e1_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_61cb32e98b0c5aca,alps4141::alps_ed8ee5c0166c_to_Equation2,1,alps4141,alps4141::alps_ed8ee5c0166c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_5a7f4fe1407ee40d,alps4141::alps_2a2feaef35e7_to_Equation2,1,alps4141,alps4141::alps_2a2feaef35e7_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_9cf797c2051ad71c,alps4141::alps_796fccf802ea_to_Equation2,1,alps4141,alps4141::alps_796fccf802ea_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_c4e53a9fef606ec3,alps4141::alps_5122844a4419_to_Equation2,1,alps4141,alps4141::alps_5122844a4419_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_d5130a3babcb6b7d,alps4141::alps_d03c039146aa_to_Equation2,1,alps4141,alps4141::alps_d03c039146aa_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_37b0f174e421ac7c,alps4141::alps_811248c830e3_to_Equation2,1,alps4141,alps4141::alps_811248c830e3_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_50a5298d38f228b8,alps4141::alps_6c3b999aeb45_to_Equation2,1,alps4141,alps4141::alps_6c3b999aeb45_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_175b3a43c3ea2dc6,alps4141::alps_bdc2b9ae5bb8_to_Equation2,1,alps4141,alps4141::alps_bdc2b9ae5bb8_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_c67a15e5de52d6d1,alps4141::alps_14e5fc2e6792_to_Equation2,1,alps4141,alps4141::alps_14e5fc2e6792_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_b946094202fe1a0e,alps4141::alps_eba597d1a5d3_to_Equation2,1,alps4141,alps4141::alps_eba597d1a5d3_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_57010433e79c1ff9,alps4141::alps_db60fa2f5d23_to_Equation2,1,alps4141,alps4141::alps_db60fa2f5d23_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_8738291974166e2e,alps4141::alps_ec12e330efc4_to_Equation2,1,alps4141,alps4141::alps_ec12e330efc4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_dbde8210443c2814,alps4141::alps_857544a51822_to_Equation2,1,alps4141,alps4141::alps_857544a51822_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_529da3288ee45a46,alps4141::alps_528485b554ee_to_Equation2,1,alps4141,alps4141::alps_528485b554ee_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_0acc09bbf01b472a,alps4141::alps_04d8923625c1_to_Equation2,1,alps4141,alps4141::alps_04d8923625c1_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_05634642cbb068b1,alps4141::alps_3a14abe1f807_to_Equation2,1,alps4141,alps4141::alps_3a14abe1f807_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_da8ea0ecdeb22f98,alps4141::alps_bbe6fb6aa1a5_to_Equation2,1,alps4141,alps4141::alps_bbe6fb6aa1a5_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_da73c151c684047e,alps4141::alps_b8922ca6701e_to_Equation2,1,alps4141,alps4141::alps_b8922ca6701e_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_790d0ec9715bb8f2,alps4141::alps_ab9e26a66e6c_to_Equation2,1,alps4141,alps4141::alps_ab9e26a66e6c_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_975f6c5e67554e53,alps4141::alps_1aca03bb6b05_to_Equation2,1,alps4141,alps4141::alps_1aca03bb6b05_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_12535204e53e45b1,alps4141::alps_d4777ee0edcc_to_Equation2,1,alps4141,alps4141::alps_d4777ee0edcc_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_a01fdd9778e2e27f,alps4141::alps_144538f5defd_to_Equation2,1,alps4141,alps4141::alps_144538f5defd_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_b03b12d9f3a68443,alps4141::alps_b88bbec85d96_to_Equation2,1,alps4141,alps4141::alps_b88bbec85d96_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_de4879be5615e4a4,alps4141::alps_2cdb4d50eb89_to_Equation2,1,alps4141,alps4141::alps_2cdb4d50eb89_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_fb84061506531eab,alps4141::alps_a71ca07d858f_to_Equation2,1,alps4141,alps4141::alps_a71ca07d858f_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_33f9f5aae5166eff,alps4141::alps_04e4f4423508_to_Equation2,1,alps4141,alps4141::alps_04e4f4423508_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_e7cc2798de868445,alps4141::alps_4a3fb206b906_to_Equation2,1,alps4141,alps4141::alps_4a3fb206b906_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_1662ad0a6e5fc5f1,alps4141::alps_9d09deeb03ca_to_Equation2,1,alps4141,alps4141::alps_9d09deeb03ca_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_6e6f0fad17dbe457,alps4141::alps_5ac7489dcb39_to_Equation2,1,alps4141,alps4141::alps_5ac7489dcb39_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_31c5b803beac7754,alps4141::alps_bd01e2ea60b3_to_Equation2,1,alps4141,alps4141::alps_bd01e2ea60b3_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_65151681301d82c7,alps4141::alps_5b55506bc467_to_Equation2,1,alps4141,alps4141::alps_5b55506bc467_to_Equation2,theorem,theorem,theorem,True,False,False
exact_626988e68d14ceb6,alps4141::alps_dbc36d5b996b_to_Equation2,1,alps4141,alps4141::alps_dbc36d5b996b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_284c48432d087f98,alps4141::alps_80b9d8c21186_to_Equation2,1,alps4141,alps4141::alps_80b9d8c21186_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_7ec34188dea76034,alps4141::alps_3e6766b7a311_to_Equation2,1,alps4141,alps4141::alps_3e6766b7a311_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_e94406128fa0644f,alps4141::alps_0ecd02292543_to_Equation2,1,alps4141,alps4141::alps_0ecd02292543_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_92d8957e8e89d38b,alps4141::alps_bed55bae3a6f_to_Equation2,1,alps4141,alps4141::alps_bed55bae3a6f_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_58e043272ea4f032,alps4141::alps_024a7cb2b493_to_Equation2,1,alps4141,alps4141::alps_024a7cb2b493_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_2cf26d6872ed150b,alps4141::alps_764356d469dd_to_Equation2,1,alps4141,alps4141::alps_764356d469dd_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_d5f397ef5ce6b0f8,alps4141::alps_7de66d4cab3f_to_Equation2,1,alps4141,alps4141::alps_7de66d4cab3f_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_59ad41002d7b5afa,alps4141::alps_0e805afbe32a_to_Equation2,1,alps4141,alps4141::alps_0e805afbe32a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_48c01b0686b57569,alps4141::alps_196cb5c811d8_to_Equation2,1,alps4141,alps4141::alps_196cb5c811d8_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_53e0ea0bb9c5fc4d,alps4141::alps_2f7409c99b0e_to_Equation2,1,alps4141,alps4141::alps_2f7409c99b0e_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_3fdc00797d4f8f3f,alps4141::alps_919427d04aae_to_Equation2,1,alps4141,alps4141::alps_919427d04aae_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_db79139108855136,alps4141::alps_e4eb77a69abf_to_Equation2,1,alps4141,alps4141::alps_e4eb77a69abf_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_9327aa6fe51cb227,alps4141::alps_98aa516c2d48_to_Equation2,1,alps4141,alps4141::alps_98aa516c2d48_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_a4a2e0477e1b1b7e,alps4141::alps_d714f43098c8_to_Equation2,1,alps4141,alps4141::alps_d714f43098c8_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_f916388abf5a9c95,alps4141::alps_08cae1f5a3eb_to_Equation2,1,alps4141,alps4141::alps_08cae1f5a3eb_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_8821c9d532835218,alps4141::alps_5967a09d58d8_to_Equation2,1,alps4141,alps4141::alps_5967a09d58d8_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
exact_c73a0ae75e26cccc,alps4141::alps_9b9134cd4d27_to_Equation2,1,alps4141,alps4141::alps_9b9134cd4d27_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_067623afadc0a6ac,alps4141::alps_cd5b5ce24fa8_to_Equation2,1,alps4141,alps4141::alps_cd5b5ce24fa8_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_3ec28375eb66c17c,alps4141::alps_689ae573c44f_to_Equation2,1,alps4141,alps4141::alps_689ae573c44f_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_a2c2cc896d012bb1,alps4141::alps_69b999bb5d34_to_Equation2,1,alps4141,alps4141::alps_69b999bb5d34_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
exact_8fe0143a4f83ea5d,alps4141::alps_f69f9077dacc_to_Equation2,1,alps4141,alps4141::alps_f69f9077dacc_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
exact_9ded13b764ee6946,alps4141::alps_2527bdd184ff_to_Equation2,1,alps4141,alps4141::alps_2527bdd184ff_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
